date,ticker,y_next_1m,pred_return,pred_rank,actual_rank,rank_error,pred_topk,actual_topk,topk_hit,pred_minus_actual
2025-05-31,SVT.L,0.0114687785778824,0.0041828640213157,51,47,4,False,False,False,-0.007285914556566701
2025-05-31,PCT.L,0.1133231240428791,0.0041818053650996,52,7,45,False,True,False,-0.1091413186777795
2025-05-31,INF.L,0.0259739694515239,0.0041729613752326,53,32,21,False,False,False,-0.0218010080762913
2025-05-31,HIK.L,-0.0710280118861831,0.0041725422475535,54,88,34,False,False,False,0.07520055413373661
2025-05-31,REL.L,-0.0142713757803333,0.0041706299232741,55,66,11,False,False,False,0.0184420057036074
2025-05-31,NG.L,0.0143335376876159,0.0041613214639638,56,43,13,False,False,False,-0.010172216223652102
2025-05-31,FCIT.L,0.0240296146959628,0.0041376539639532,57,34,23,False,False,False,-0.0198919607320096
2025-05-31,WEIR.L,0.0263808254951538,0.0041063017110253,58,31,27,False,False,False,-0.0222745237841285
2025-05-31,HSBA.L,0.0098488323952958,0.0041058574194565,59,48,11,False,False,False,-0.0057429749758393
2025-05-31,ALW.L,0.0268908195851422,0.0040860013750198,60,30,30,False,False,False,-0.0228048182101224
2025-05-31,VOD.L,0.0119671432250623,0.0040802275493105,61,45,16,False,False,False,-0.0078869156757518
2025-05-31,CCH.L,-0.0150181253236665,0.0040795126149789,62,68,6,False,False,False,0.019097637938645398
2025-05-31,RKT.L,-0.0153020452497927,0.004076370651699,63,69,6,False,False,False,0.0193784159014917
2025-05-31,ADM.L,-0.0238805924449747,0.0040491886875843,64,72,8,False,False,False,0.027929781132559
2025-05-31,SDLF.L,0.038643505019964,0.0040390405813393,65,26,39,False,False,False,-0.034604464438624694
2025-05-31,HLMA.L,0.1011699926550935,0.0040115816488699,66,8,58,False,True,False,-0.09715841100622359
2025-05-31,SMT.L,0.0502016707336809,0.0040063204654229,67,17,50,False,True,False,-0.046195350268257995
2025-05-31,TSCO.L,0.0342782998311912,0.0039997158481556,68,28,40,False,False,False,-0.0302785839830356
2025-05-31,MNDI.L,-0.0132726144217438,0.00399851344502,69,65,4,False,False,False,0.0172711278667638
2025-05-31,PRU.L,0.0802556036510229,0.0039914942630542,70,10,60,False,True,False,-0.0762641093879687
2025-05-31,WTB.L,-0.024533497710634,0.003985278213332,71,73,2,False,False,False,0.028518775923966
2025-05-31,PSN.L,-0.0274723492707494,0.0039811244305344,72,77,5,False,False,False,0.0314534737012838
2025-05-31,HLN.L,-0.0954337035583067,0.0039619475969972,73,93,20,False,False,False,0.0993956511553039
2025-05-31,UU.L,-0.0249042245489264,0.0039507154165892,74,74,0,False,False,False,0.0288549399655156
2025-05-31,LGEN.L,0.0237234484864192,0.003940494123686,75,35,40,False,False,False,-0.019782954362733203
2025-05-31,PSH.L,-0.0061318486257536,0.0039284644354149,76,57,19,False,False,False,0.010060313061168499
2025-05-31,IMI.L,0.053319907408772,0.0039284644354149,77,16,61,False,True,False,-0.049391442973357104
2025-05-31,RMV.L,0.0582393781989574,0.0039176098923869,78,13,65,False,True,False,-0.0543217683065705
2025-05-31,SMIN.L,0.0427113043791715,0.0039051259366719,79,20,59,False,False,False,-0.038806178442499596
2025-05-31,BATS.L,0.0388696781647452,0.0038543727535858,80,25,55,False,False,False,-0.0350153054111594
2025-05-31,SBRY.L,0.0157635601878425,0.0038491635908779,81,42,39,False,False,False,-0.011914396596964602
2025-05-31,CTEC.L,-0.0048308578416458,0.0038401510369397,82,54,28,False,False,False,0.0086710088785855
2025-05-31,SSE.L,0.0397501449573627,0.0038365158918469,83,24,59,False,False,False,-0.0359136290655158
2025-05-31,LMP.L,0.0089463241036862,0.0038352519064939,84,49,35,False,False,False,-0.0051110721971923
2025-05-31,NWG.L,-0.0251619745322657,0.0038141695943898,85,76,9,False,False,False,0.0289761441266555
2025-05-31,BT-A.L,0.0796880181005239,0.0038092841456364,86,11,75,False,True,False,-0.07587873395488749
