date,ticker,in_predicted_top,in_actual_top,in_predicted_bottom,in_actual_bottom,y_pred,y_true,model
2025-02-28,HIK.L,0,0,0,1,0.0030358944,-0.0975237296983331,XGBoost daily_ohlcv
2025-02-28,HLMA.L,0,0,0,0,0.007187864,-0.0782142035289386,XGBoost daily_ohlcv
2025-02-28,HLN.L,0,0,0,0,0.00018256536,-0.0178212456551047,XGBoost daily_ohlcv
2025-02-28,HSBA.L,0,0,1,0,-0.009809532,-0.0636703487568625,XGBoost daily_ohlcv
2025-02-28,HSX.L,0,0,1,0,-0.016564459,-0.00843183549916,XGBoost daily_ohlcv
2025-02-28,HWDN.L,0,0,1,0,-0.014460843,-0.0698576857350152,XGBoost daily_ohlcv
2025-02-28,ICG.L,0,0,0,1,0.001215437,-0.1437336411512779,XGBoost daily_ohlcv
2025-02-28,IHG.L,0,0,0,1,-0.0006669314,-0.1688154153383857,XGBoost daily_ohlcv
2025-02-28,III.L,0,0,0,0,-0.0016712485,-0.0861764216181962,XGBoost daily_ohlcv
2025-02-28,IMI.L,0,0,1,0,-0.016214773,-0.057442530695001,XGBoost daily_ohlcv
2025-02-28,INF.L,0,0,0,1,0.0025001294,-0.1043072818854334,XGBoost daily_ohlcv
2025-02-28,ITRK.L,0,0,0,0,0.0013930752,-0.0253164123499959,XGBoost daily_ohlcv
2025-02-28,JD.L,0,0,0,1,-0.00034542725,-0.1301563084661187,XGBoost daily_ohlcv
2025-02-28,KGF.L,0,0,1,0,-0.0025768655,0.0267531842819142,XGBoost daily_ohlcv
2025-02-28,LAND.L,0,0,0,0,0.00047204152,-0.0256864461720816,XGBoost daily_ohlcv
2025-02-28,LGEN.L,0,0,0,0,0.006353734,-0.007764609624177,XGBoost daily_ohlcv
2025-02-28,LLOY.L,0,0,0,0,-0.0022556563,-0.0123321641420675,XGBoost daily_ohlcv
2025-02-28,LMP.L,0,0,0,0,0.00012882294,-0.0159320626986,XGBoost daily_ohlcv
2025-02-28,LSEG.L,0,0,0,0,-0.0017581217,-0.0325032435539802,XGBoost daily_ohlcv
2025-02-28,MKS.L,0,0,0,0,-0.00013391921,0.0019729222337458,XGBoost daily_ohlcv
2025-02-28,MNDI.L,0,0,1,0,-0.0026213664,-0.0651730662358769,XGBoost daily_ohlcv
2025-02-28,MNG.L,1,0,0,0,0.009212195,-0.061327229931585,XGBoost daily_ohlcv
2025-02-28,MRO.L,0,0,0,1,0.00080915046,-0.2587580713533397,XGBoost daily_ohlcv
2025-02-28,NG.L,0,1,0,0,0.0044170828,0.0353846034372986,XGBoost daily_ohlcv
2025-02-28,NWG.L,0,0,0,0,-0.0005171936,-0.0560631178103216,XGBoost daily_ohlcv
2025-02-28,NXT.L,0,1,0,0,0.0060531064,0.1057356635212543,XGBoost daily_ohlcv
2025-02-28,PCT.L,0,0,0,1,0.0011351258,-0.1417910447761196,XGBoost daily_ohlcv
2025-02-28,PRU.L,0,1,0,0,0.0012871808,0.1359922190583204,XGBoost daily_ohlcv
2025-02-28,PSH.L,1,0,0,1,0.007840857,-0.122180435598302,XGBoost daily_ohlcv
2025-02-28,PSN.L,0,0,1,0,-0.041949097,-0.01120341832872,XGBoost daily_ohlcv
2025-02-28,PSON.L,0,0,1,1,-0.0028567815,-0.1052814363169031,XGBoost daily_ohlcv
2025-02-28,REL.L,0,0,0,0,0.0002476743,0.0144054327021223,XGBoost daily_ohlcv
2025-02-28,RIO.L,0,0,0,0,0.0029286516,-0.042939693902599,XGBoost daily_ohlcv
2025-02-28,RKT.L,0,0,0,0,0.0040284074,-0.0019084557340716,XGBoost daily_ohlcv
2025-02-28,RMV.L,0,0,0,0,-0.0008969009,0.0217585553890529,XGBoost daily_ohlcv
2025-02-28,RR.L,1,0,0,0,0.020320516,0.0067203623969516,XGBoost daily_ohlcv
2025-02-28,RTO.L,0,0,0,1,0.002854508,-0.1266330987568519,XGBoost daily_ohlcv
2025-02-28,SBRY.L,0,0,0,0,0.006548435,-0.0904873653031239,XGBoost daily_ohlcv
2025-02-28,SDLF.L,0,1,0,0,0.004753685,0.103281852484699,XGBoost daily_ohlcv
2025-02-28,SDR.L,0,0,0,0,-0.0020995657,-0.0570749373938714,XGBoost daily_ohlcv
2025-02-28,SGE.L,0,0,0,0,0.005325472,-0.0458499052975464,XGBoost daily_ohlcv
2025-02-28,SGRO.L,0,0,1,0,-0.0071616927,-0.0187467906905745,XGBoost daily_ohlcv
2025-02-28,SHEL.L,0,1,0,0,0.002178736,0.0716995054676152,XGBoost daily_ohlcv
2025-02-28,SMIN.L,0,0,0,0,-0.00020214329,-0.0412115174378616,XGBoost daily_ohlcv
2025-02-28,SMT.L,0,0,0,0,0.004503277,-0.0946257008359829,XGBoost daily_ohlcv
2025-02-28,SPX.L,0,0,1,1,-0.0052781897,-0.1505154550583712,XGBoost daily_ohlcv
2025-02-28,SSE.L,0,1,0,0,0.006198359,0.0431936780523918,XGBoost daily_ohlcv
2025-02-28,STAN.L,0,0,1,1,-0.0055687223,-0.1018370046185722,XGBoost daily_ohlcv
2025-02-28,STJ.L,1,0,0,0,0.021221356,-0.0765596812515786,XGBoost daily_ohlcv
2025-02-28,SVT.L,1,0,0,0,0.008931683,0.0111864806702988,XGBoost daily_ohlcv
2025-02-28,TSCO.L,1,0,0,1,0.029465502,-0.1259864010033836,XGBoost daily_ohlcv
2025-02-28,ULVR.L,1,1,0,0,0.009796939,0.0274124351707161,XGBoost daily_ohlcv
2025-02-28,UU.L,1,1,0,0,0.009676617,0.0288716333917222,XGBoost daily_ohlcv
2025-02-28,VOD.L,0,1,1,0,-0.0063513853,0.0387575660941534,XGBoost daily_ohlcv
2025-02-28,WEIR.L,0,0,1,0,-0.009894886,-0.0452674574569387,XGBoost daily_ohlcv
2025-02-28,WTB.L,1,0,0,0,0.01477459,-0.0841435915945825,XGBoost daily_ohlcv
2025-03-31,AAF.L,0,0,1,0,-0.00413644,0.035627852081129,XGBoost daily_ohlcv
2025-03-31,AAL.L,0,0,0,1,0.0071437564,-0.0540792159401979,XGBoost daily_ohlcv
2025-03-31,ABF.L,0,0,1,0,-0.002770334,0.0806282445370694,XGBoost daily_ohlcv
2025-03-31,ADM.L,0,1,0,0,0.002062218,0.1431579183781863,XGBoost daily_ohlcv
2025-03-31,ALW.L,0,0,0,0,0.007880788,-0.0189654796756024,XGBoost daily_ohlcv
2025-03-31,ANTO.L,1,0,0,0,0.037862636,-0.0211656563614829,XGBoost daily_ohlcv
2025-03-31,AUTO.L,0,1,0,0,0.011839368,0.1276538570192547,XGBoost daily_ohlcv
2025-03-31,AV.L,0,0,0,0,0.0116660595,0.0091256289414944,XGBoost daily_ohlcv
2025-03-31,AZN.L,0,0,0,1,0.003866469,-0.0467389925147415,XGBoost daily_ohlcv
2025-03-31,BA.L,1,1,0,0,0.015151178,0.112346982785787,XGBoost daily_ohlcv
2025-03-31,BAB.L,1,1,0,0,0.025992496,0.1104972520086271,XGBoost daily_ohlcv
2025-03-31,BARC.L,0,0,0,0,0.01063296,0.0312717386543246,XGBoost daily_ohlcv
2025-03-31,BATS.L,0,0,1,0,0.00081393495,0.0207416257253247,XGBoost daily_ohlcv
2025-03-31,BBOX.L,0,0,0,0,0.006873195,0.0185184359570891,XGBoost daily_ohlcv
2025-03-31,BEZ.L,0,0,0,0,0.004834705,-0.0458468008194125,XGBoost daily_ohlcv
2025-03-31,BKG.L,0,1,0,0,0.0042511006,0.1635044642857146,XGBoost daily_ohlcv
2025-03-31,BLND.L,0,0,1,0,-0.0009178698,0.0649702674962349,XGBoost daily_ohlcv
2025-03-31,BNZL.L,0,0,0,1,0.008056428,-0.2076871361918292,XGBoost daily_ohlcv
2025-03-31,BRBY.L,1,0,0,1,0.047861055,-0.0624514290870403,XGBoost daily_ohlcv
2025-03-31,BT-A.L,0,0,0,0,0.0026372902,0.0479348174841323,XGBoost daily_ohlcv
2025-03-31,BTRW.L,0,1,0,0,0.007889275,0.101587065477734,XGBoost daily_ohlcv
2025-03-31,CCEP.L,0,0,1,0,-0.0038210552,-0.0014837579054952,XGBoost daily_ohlcv
2025-03-31,CCH.L,0,1,0,0,0.006532402,0.1130137320446249,XGBoost daily_ohlcv
2025-03-31,CNA.L,0,0,0,0,0.0018240884,0.0723131465401811,XGBoost daily_ohlcv
2025-03-31,CPG.L,0,0,0,0,0.010703267,-0.0137093498864316,XGBoost daily_ohlcv
2025-03-31,CTEC.L,0,0,0,0,0.010352084,0.0102517938858861,XGBoost daily_ohlcv
2025-03-31,DCC.L,0,0,0,1,0.009774543,-0.0503402600645535,XGBoost daily_ohlcv
2025-03-31,DPLM.L,0,0,0,0,0.011756069,0.0301612166166793,XGBoost daily_ohlcv
2025-03-31,EDV.L,0,1,0,0,0.012503699,0.1083012690074862,XGBoost daily_ohlcv
2025-03-31,ENT.L,1,1,0,0,0.09116401,0.1034959918799991,XGBoost daily_ohlcv
2025-03-31,EXPN.L,0,0,0,0,0.0019669898,0.0411995770787643,XGBoost daily_ohlcv
2025-03-31,EZJ.L,1,1,0,0,0.021550404,0.1182456140350876,XGBoost daily_ohlcv
2025-03-31,FCIT.L,0,0,0,0,0.008529192,-0.0434709864074316,XGBoost daily_ohlcv
2025-03-31,FRES.L,0,0,0,0,0.012073794,0.0710193997644905,XGBoost daily_ohlcv
2025-03-31,GAW.L,1,0,0,0,0.016058594,0.1015010149975819,XGBoost daily_ohlcv
2025-03-31,GSK.L,0,0,1,0,0.0010025867,0.014705865155892,XGBoost daily_ohlcv
2025-03-31,HIK.L,0,0,0,0,0.006924226,0.0184710590057539,XGBoost daily_ohlcv
2025-03-31,HLMA.L,0,0,0,0,0.007985292,0.0678030941568375,XGBoost daily_ohlcv
2025-03-31,HLN.L,0,0,0,0,0.0072589233,-0.0379619256550126,XGBoost daily_ohlcv
2025-03-31,HSBA.L,0,0,0,1,0.002144518,-0.0479460814137443,XGBoost daily_ohlcv
2025-03-31,HSX.L,0,0,0,1,0.0033450634,-0.0652974664552699,XGBoost daily_ohlcv
2025-03-31,HWDN.L,0,0,0,0,0.011964841,0.0697976834551357,XGBoost daily_ohlcv
2025-03-31,ICG.L,1,0,0,0,0.025445888,-0.0399180401124714,XGBoost daily_ohlcv
2025-03-31,IHG.L,0,0,0,0,0.006310332,-0.0302005232479729,XGBoost daily_ohlcv
2025-03-31,III.L,0,1,0,0,0.007670322,0.1709071140839886,XGBoost daily_ohlcv
2025-03-31,IMI.L,0,0,0,1,0.004638607,-0.0629586051208995,XGBoost daily_ohlcv
2025-03-31,INF.L,0,0,0,1,0.0022373814,-0.0540681201357549,XGBoost daily_ohlcv
2025-03-31,ITRK.L,0,0,0,1,0.005325588,-0.0841158789876989,XGBoost daily_ohlcv
2025-03-31,JD.L,0,1,0,0,0.0040404084,0.1572901041809475,XGBoost daily_ohlcv
2025-03-31,KGF.L,1,1,0,0,0.027925124,0.1338333913277829,XGBoost daily_ohlcv
2025-03-31,LAND.L,0,0,0,0,0.008320546,0.0772728014603429,XGBoost daily_ohlcv
2025-03-31,LGEN.L,0,0,0,0,0.0025647995,-0.0335933089254247,XGBoost daily_ohlcv
2025-03-31,LLOY.L,0,0,0,0,0.0038323954,0.016981284763768,XGBoost daily_ohlcv
2025-03-31,LMP.L,0,0,0,0,0.001056974,0.0485279658596973,XGBoost daily_ohlcv
2025-03-31,LSEG.L,0,0,0,0,0.00842319,0.0144772346018609,XGBoost daily_ohlcv
2025-03-31,MKS.L,0,0,0,0,0.0035209937,0.0942334889532579,XGBoost daily_ohlcv
2025-03-31,MNDI.L,0,0,1,0,-0.00035923393,-0.0122972400343975,XGBoost daily_ohlcv
2025-03-31,MNG.L,0,0,1,0,-0.007925783,0.0448363119563515,XGBoost daily_ohlcv
2025-03-31,MRO.L,1,0,0,1,0.026552264,-0.0873499517795075,XGBoost daily_ohlcv
2025-03-31,NG.L,0,0,1,0,-0.00011135679,0.072808339285735,XGBoost daily_ohlcv
2025-03-31,NWG.L,1,0,0,0,0.018614657,0.0584330154373782,XGBoost daily_ohlcv
2025-03-31,NXT.L,0,1,0,0,0.0039744726,0.1123139706710592,XGBoost daily_ohlcv
2025-03-31,PCT.L,0,0,1,0,-0.026387883,0.0034782608695649,XGBoost daily_ohlcv
2025-03-31,PRU.L,0,0,1,0,-0.0017604842,-0.0416363618226572,XGBoost daily_ohlcv
2025-03-31,PSH.L,0,0,0,1,0.0048911,-0.0471092049097019,XGBoost daily_ohlcv
2025-03-31,PSN.L,0,0,0,0,0.011553346,0.0868653874616811,XGBoost daily_ohlcv
2025-03-31,PSON.L,0,0,0,0,0.013489412,-0.0176518571070118,XGBoost daily_ohlcv
2025-03-31,REL.L,0,0,1,0,-0.0007781676,0.0500903492978688,XGBoost daily_ohlcv
2025-03-31,RIO.L,0,0,0,0,0.0028148189,-0.0304154151749873,XGBoost daily_ohlcv
2025-03-31,RKT.L,0,0,0,1,0.0081442725,-0.0747174369755443,XGBoost daily_ohlcv
2025-03-31,RMV.L,0,0,0,0,0.0010316125,0.0762261994572492,XGBoost daily_ohlcv
2025-03-31,RR.L,1,0,0,0,0.043667942,0.0070261092603145,XGBoost daily_ohlcv
2025-03-31,RTO.L,1,0,0,0,0.019373689,-0.0142198306292652,XGBoost daily_ohlcv
2025-03-31,SBRY.L,1,1,0,0,0.017934145,0.134353782351851,XGBoost daily_ohlcv
2025-03-31,SDLF.L,0,0,1,0,-0.0030404585,0.0459931450745354,XGBoost daily_ohlcv
2025-03-31,SDR.L,1,0,0,1,0.03456313,-0.0557791981783606,XGBoost daily_ohlcv
2025-03-31,SGE.L,0,0,0,0,0.009245276,0.0252693072618004,XGBoost daily_ohlcv
2025-03-31,SGRO.L,0,0,0,0,0.008797646,-0.0147654490313607,XGBoost daily_ohlcv
2025-03-31,SHEL.L,0,0,1,1,-0.00068018946,-0.136106250878602,XGBoost daily_ohlcv
2025-03-31,SMIN.L,0,0,0,0,0.0024712686,-0.0346262587837268,XGBoost daily_ohlcv
2025-03-31,SMT.L,0,0,0,1,0.010305665,-0.0462158235585458,XGBoost daily_ohlcv
2025-03-31,SPX.L,0,0,1,1,-0.014635031,-0.0491665686679894,XGBoost daily_ohlcv
2025-03-31,SSE.L,0,0,1,0,-0.0022308133,0.0614806030125807,XGBoost daily_ohlcv
2025-03-31,STAN.L,0,0,0,1,0.013874599,-0.0557262980244002,XGBoost daily_ohlcv
2025-03-31,STJ.L,1,0,0,0,0.030634757,-0.0385480967600545,XGBoost daily_ohlcv
2025-03-31,SVT.L,0,1,1,0,-0.00042146165,0.1023310995764192,XGBoost daily_ohlcv
2025-03-31,TSCO.L,1,1,0,0,0.03818603,0.1155583043319963,XGBoost daily_ohlcv
2025-03-31,ULVR.L,0,0,0,0,0.00235896,0.0323211676026258,XGBoost daily_ohlcv
2025-03-31,UU.L,0,1,0,0,0.0037638436,0.117996988362145,XGBoost daily_ohlcv
2025-03-31,VOD.L,0,0,1,0,-0.0041824095,0.0049381943043291,XGBoost daily_ohlcv
2025-03-31,WEIR.L,0,0,0,0,0.008572493,-0.0309359502422988,XGBoost daily_ohlcv
2025-03-31,WTB.L,1,0,0,0,0.03023893,0.0587995196546873,XGBoost daily_ohlcv
2025-04-30,AAF.L,1,0,0,0,0.020040112,0.0297376645937079,XGBoost daily_ohlcv
2025-04-30,AAL.L,0,0,1,0,-0.0014974247,0.0867423378593179,XGBoost daily_ohlcv
2025-04-30,ABF.L,0,0,0,0,0.008251999,0.0093055455476207,XGBoost daily_ohlcv
2025-04-30,ADM.L,0,0,0,0,0.00023325527,0.0286112147395218,XGBoost daily_ohlcv
2025-04-30,ALW.L,0,0,0,0,0.011039682,0.0457560055937542,XGBoost daily_ohlcv
2025-04-30,ANTO.L,0,0,1,0,-0.01448283,0.0842008508622491,XGBoost daily_ohlcv
2025-04-30,AUTO.L,0,0,1,1,-0.004921116,-0.0538608554015576,XGBoost daily_ohlcv
2025-04-30,AV.L,0,0,0,0,0.010293739,0.0903571077637759,XGBoost daily_ohlcv
2025-04-30,AZN.L,0,0,0,0,0.0024123243,-0.0007457494285565,XGBoost daily_ohlcv
2025-04-30,BA.L,0,0,0,0,0.014107461,0.0962814043188915,XGBoost daily_ohlcv
2025-04-30,BAB.L,1,1,0,0,0.016434586,0.164179036489966,XGBoost daily_ohlcv
2025-04-30,BARC.L,0,1,1,0,-0.008103488,0.1034366511330191,XGBoost daily_ohlcv
2025-04-30,BATS.L,0,0,0,0,0.004059415,0.0264778499722881,XGBoost daily_ohlcv
2025-04-30,BBOX.L,0,0,0,0,0.0038510684,0.0274092103470677,XGBoost daily_ohlcv
2025-04-30,BEZ.L,0,0,0,0,0.004616688,0.0667043554337387,XGBoost daily_ohlcv
2025-04-30,BKG.L,0,0,1,0,-0.0022613055,0.0119904076738612,XGBoost daily_ohlcv
2025-04-30,BLND.L,0,0,0,1,0.0052121277,-0.007625840849682,XGBoost daily_ohlcv
2025-04-30,BNZL.L,0,0,0,0,0.011444518,0.0112866444162984,XGBoost daily_ohlcv
2025-04-30,BRBY.L,1,1,0,0,0.04044879,0.4303483069660203,XGBoost daily_ohlcv
2025-04-30,BT-A.L,0,0,0,0,0.004551876,0.0325086508746081,XGBoost daily_ohlcv
2025-04-30,BTRW.L,0,0,0,1,0.004919029,-0.0107342230034539,XGBoost daily_ohlcv
2025-04-30,CCEP.L,0,0,0,0,0.008514648,0.0120102800315786,XGBoost daily_ohlcv
2025-04-30,CCH.L,0,0,0,1,-0.00050123554,-0.009484402844795,XGBoost daily_ohlcv
2025-04-30,CNA.L,0,0,0,1,0.0056534363,-0.011054093326994,XGBoost daily_ohlcv
2025-04-30,CPG.L,1,0,0,0,0.01469237,0.0345511461432588,XGBoost daily_ohlcv
2025-04-30,CTEC.L,0,1,0,0,0.0026121875,0.1154734617306516,XGBoost daily_ohlcv
2025-04-30,DCC.L,1,0,0,1,0.015545604,-0.0508877962828512,XGBoost daily_ohlcv
2025-04-30,DPLM.L,0,1,0,0,0.012122738,0.1827818730843757,XGBoost daily_ohlcv
2025-04-30,EDV.L,1,1,0,0,0.017652137,0.1170634694685042,XGBoost daily_ohlcv
2025-04-30,ENT.L,0,1,1,0,-0.008166811,0.1772271784017809,XGBoost daily_ohlcv
2025-04-30,EXPN.L,0,0,0,0,0.0034800111,-0.0059219760382809,XGBoost daily_ohlcv
2025-04-30,EZJ.L,0,1,1,0,-0.007870984,0.1649818042761741,XGBoost daily_ohlcv
2025-04-30,FCIT.L,1,0,0,0,0.016273526,0.0474346143518444,XGBoost daily_ohlcv
2025-04-30,FRES.L,0,1,0,0,0.01385229,0.1606786188212536,XGBoost daily_ohlcv
2025-04-30,GAW.L,1,0,0,0,0.03196044,-0.0051913814801386,XGBoost daily_ohlcv
2025-04-30,GSK.L,0,0,0,0,0.00801901,0.0159604663016577,XGBoost daily_ohlcv
2025-04-30,HIK.L,1,0,0,0,0.018106949,0.0780856168987897,XGBoost daily_ohlcv
2025-04-30,HLMA.L,0,0,0,0,0.007617668,0.0544266936693424,XGBoost daily_ohlcv
2025-04-30,HLN.L,0,0,0,0,-0.00044960587,0.0996280981984245,XGBoost daily_ohlcv
2025-04-30,HSBA.L,0,0,0,0,0.00074555783,0.0496110173269899,XGBoost daily_ohlcv
2025-04-30,HSX.L,0,1,0,0,0.0055578677,0.1474067844375852,XGBoost daily_ohlcv
2025-04-30,HWDN.L,0,1,1,0,-0.007314823,0.118985711555819,XGBoost daily_ohlcv
2025-04-30,ICG.L,1,0,0,0,0.03804011,0.0692963670080093,XGBoost daily_ohlcv
2025-04-30,IHG.L,1,0,0,0,0.02694248,0.0695038902666322,XGBoost daily_ohlcv
2025-04-30,III.L,1,0,0,1,0.016831215,-0.0382617323733096,XGBoost daily_ohlcv
2025-04-30,IMI.L,0,1,0,0,0.009467955,0.1244343810163046,XGBoost daily_ohlcv
2025-04-30,INF.L,0,0,0,0,0.007738463,0.0793276020102888,XGBoost daily_ohlcv
2025-04-30,ITRK.L,0,0,0,0,0.0009701349,0.0442891354439987,XGBoost daily_ohlcv
2025-04-30,JD.L,0,0,1,0,-0.012078395,0.0705015025101394,XGBoost daily_ohlcv
2025-04-30,KGF.L,0,0,1,1,-0.005246923,-0.0331578428166813,XGBoost daily_ohlcv
2025-04-30,LAND.L,0,0,0,0,0.0040852944,0.0683543348815753,XGBoost daily_ohlcv
2025-04-30,LGEN.L,0,0,0,0,0.008219801,0.0605543280933815,XGBoost daily_ohlcv
2025-04-30,LLOY.L,0,0,0,0,0.0010565266,0.0534935177772897,XGBoost daily_ohlcv
2025-04-30,LMP.L,0,0,0,0,-0.0003948528,0.0464546891030044,XGBoost daily_ohlcv
2025-04-30,LSEG.L,0,0,0,1,-0.0010456347,-0.0301075536232666,XGBoost daily_ohlcv
2025-04-30,MKS.L,0,0,0,1,0.0035343512,-0.0374665037011676,XGBoost daily_ohlcv
2025-04-30,MNDI.L,0,0,1,0,-0.003754966,0.0639893629460368,XGBoost daily_ohlcv
2025-04-30,MNG.L,0,1,0,0,0.0018688899,0.1412729005447339,XGBoost daily_ohlcv
2025-04-30,MRO.L,1,0,0,0,0.022070425,0.0795664207453765,XGBoost daily_ohlcv
2025-04-30,NG.L,0,0,0,1,0.00088514877,-0.0334242018465008,XGBoost daily_ohlcv
2025-04-30,NWG.L,0,0,0,0,-0.00052240916,0.0970304929953889,XGBoost daily_ohlcv
2025-04-30,NXT.L,0,0,0,0,-0.00018573456,0.0433900898176837,XGBoost daily_ohlcv
2025-04-30,PCT.L,1,1,0,0,0.024524286,0.1317157712305028,XGBoost daily_ohlcv
2025-04-30,PRU.L,0,0,0,0,0.007886662,0.066935999272774,XGBoost daily_ohlcv
2025-04-30,PSH.L,1,0,0,0,0.014677271,0.0994864348495878,XGBoost daily_ohlcv
2025-04-30,PSN.L,0,0,1,0,-0.009578908,0.0293435812802078,XGBoost daily_ohlcv
2025-04-30,PSON.L,0,0,0,1,0.008526466,-0.0263267865031535,XGBoost daily_ohlcv
2025-04-30,REL.L,0,0,0,1,-0.00083899684,-0.0178415658338975,XGBoost daily_ohlcv
2025-04-30,RIO.L,0,0,1,1,-0.0016278643,-0.010119182779922,XGBoost daily_ohlcv
2025-04-30,RKT.L,1,0,0,0,0.015364976,0.0400991210742438,XGBoost daily_ohlcv
2025-04-30,RMV.L,0,0,0,0,0.010246195,0.0100298417471575,XGBoost daily_ohlcv
2025-04-30,RR.L,0,1,0,0,0.012030762,0.1485017119199583,XGBoost daily_ohlcv
2025-04-30,RTO.L,0,0,0,0,0.010740239,0.0262696997800782,XGBoost daily_ohlcv
2025-04-30,SBRY.L,0,0,0,0,-0.0011761305,0.0697151647399638,XGBoost daily_ohlcv
2025-04-30,SDLF.L,0,0,0,0,0.0009367069,0.0610877737146065,XGBoost daily_ohlcv
2025-04-30,SDR.L,0,0,1,0,-0.0048210323,0.0822167838578002,XGBoost daily_ohlcv
2025-04-30,SGE.L,0,0,0,1,-0.0012787932,-0.0148896443094093,XGBoost daily_ohlcv
2025-04-30,SGRO.L,0,0,1,0,-0.011988561,0.0240963628419339,XGBoost daily_ohlcv
2025-04-30,SHEL.L,0,0,0,0,0.010906671,0.0037933954987841,XGBoost daily_ohlcv
2025-04-30,SMIN.L,0,1,0,0,0.013528059,0.155579438779748,XGBoost daily_ohlcv
2025-04-30,SMT.L,1,0,0,0,0.017472826,0.0942431781749904,XGBoost daily_ohlcv
2025-04-30,SPX.L,1,0,0,1,0.03677446,-0.0272339656603756,XGBoost daily_ohlcv
2025-04-30,SSE.L,0,0,1,0,-0.007158685,0.0407800978261623,XGBoost daily_ohlcv
2025-04-30,STAN.L,0,0,1,0,-0.007540131,0.0762081961586853,XGBoost daily_ohlcv
2025-04-30,STJ.L,0,1,0,0,0.004627163,0.1866481611544657,XGBoost daily_ohlcv
2025-04-30,SVT.L,0,0,0,1,-0.0006706611,-0.0309228377917585,XGBoost daily_ohlcv
2025-04-30,TSCO.L,0,0,1,0,-0.0015103926,0.0469371786797914,XGBoost daily_ohlcv
2025-04-30,ULVR.L,0,0,0,1,0.0019307642,-0.0108381086137204,XGBoost daily_ohlcv
2025-04-30,UU.L,0,0,0,0,-0.00020940343,0.0385809509573915,XGBoost daily_ohlcv
2025-04-30,VOD.L,0,0,0,0,0.0031255514,0.049413095890525,XGBoost daily_ohlcv
2025-04-30,WEIR.L,0,0,0,0,0.010553417,0.0791815540888465,XGBoost daily_ohlcv
2025-04-30,WTB.L,0,1,0,0,-0.0013072339,0.1163175782429144,XGBoost daily_ohlcv
2025-05-31,AAF.L,1,0,0,0,0.008190118,0.0211187274299393,XGBoost daily_ohlcv
2025-05-31,AAL.L,1,0,0,0,0.008817215,-0.0059833389887488,XGBoost daily_ohlcv
2025-05-31,ABF.L,0,0,1,0,-0.007600017,-0.0120019591398825,XGBoost daily_ohlcv
2025-05-31,ADM.L,0,0,0,0,-0.0020429653,-0.0238805924449747,XGBoost daily_ohlcv
2025-05-31,ALW.L,1,0,0,0,0.006163719,0.0268908195851422,XGBoost daily_ohlcv
2025-05-31,ANTO.L,0,0,0,0,0.005271693,0.0220276945517297,XGBoost daily_ohlcv
2025-05-31,AUTO.L,0,0,1,0,-0.06078354,0.0382872259642028,XGBoost daily_ohlcv
2025-05-31,AV.L,0,0,1,0,-0.016375005,0.0140846028366443,XGBoost daily_ohlcv
2025-05-31,AZN.L,0,0,0,1,0.0018127932,-0.0559701244356577,XGBoost daily_ohlcv
2025-05-31,BA.L,0,0,0,0,-0.00038177086,-0.0078885647141966,XGBoost daily_ohlcv
2025-05-31,BAB.L,1,1,0,0,0.00964596,0.2264957565940071,XGBoost daily_ohlcv
2025-05-31,BARC.L,0,0,0,0,-0.001535724,0.0299236621015781,XGBoost daily_ohlcv
2025-05-31,BATS.L,0,0,0,0,0.0024890467,0.0388696781647444,XGBoost daily_ohlcv
2025-05-31,BBOX.L,0,0,0,0,0.004001716,0.0047651919133582,XGBoost daily_ohlcv
2025-05-31,BEZ.L,0,0,0,0,0.0022214085,-0.0090090055115676,XGBoost daily_ohlcv
2025-05-31,BKG.L,0,0,0,1,0.0010621184,-0.0853080568720378,XGBoost daily_ohlcv
2025-05-31,BLND.L,0,0,0,1,-0.0014587144,-0.0356018112783714,XGBoost daily_ohlcv
2025-05-31,BNZL.L,1,0,0,0,0.017423658,-0.023568989661007,XGBoost daily_ohlcv
2025-05-31,BRBY.L,1,1,0,0,0.025245072,0.1420289855072463,XGBoost daily_ohlcv
2025-05-31,BT-A.L,0,1,1,0,-0.017040387,0.0796879262566034,XGBoost daily_ohlcv
2025-05-31,BTRW.L,0,0,0,0,-0.0026668753,-0.0106336934683123,XGBoost daily_ohlcv
2025-05-31,CCEP.L,1,0,0,0,0.008506872,-0.0146842808618636,XGBoost daily_ohlcv
2025-05-31,CCH.L,0,0,1,0,-0.008364546,-0.0150181253236665,XGBoost daily_ohlcv
2025-05-31,CNA.L,1,0,0,0,0.008056583,0.0202083545588076,XGBoost daily_ohlcv
2025-05-31,CPG.L,0,0,0,1,-0.0008202224,-0.0465986322619931,XGBoost daily_ohlcv
2025-05-31,CRDA.L,0,0,0,1,-0.0058343266,-0.0469361416147763,XGBoost daily_ohlcv
2025-05-31,CTEC.L,0,0,0,0,0.003465467,-0.004830810510025,XGBoost daily_ohlcv
2025-05-31,DCC.L,1,0,0,0,0.006725405,0.0198447455982404,XGBoost daily_ohlcv
2025-05-31,DPLM.L,1,0,0,0,0.006423653,0.043107111736083,XGBoost daily_ohlcv
2025-05-31,EDV.L,1,0,0,0,0.028893743,-0.0106572377184245,XGBoost daily_ohlcv
2025-05-31,ENT.L,1,1,0,0,0.0073880786,0.2003730965426964,XGBoost daily_ohlcv
2025-05-31,EXPN.L,0,0,0,0,-0.0023599013,0.0160598797295841,XGBoost daily_ohlcv
