date,ticker,in_predicted_top,in_actual_top,in_predicted_bottom,in_actual_bottom,y_pred,y_true
2025-03-31,MNDI.L,0,0,0,0,0.0081183041141166,-0.0122971349013655
2025-03-31,MNG.L,0,0,1,0,-0.0024013509285247,0.0448363119563515
2025-03-31,MRO.L,1,0,0,1,0.0349551793799049,-0.0873499517795075
2025-03-31,NG.L,0,0,0,0,0.0040291539388882,0.07280828320291
2025-03-31,NWG.L,0,0,0,0,0.0082784998841093,0.0584329439024784
2025-03-31,NXT.L,0,1,0,0,0.0092235711770152,0.1123141568448586
2025-03-31,PCT.L,1,0,0,0,0.0147239367063838,0.0034782608695649
2025-03-31,PRU.L,0,0,1,0,-0.0080735954906242,-0.0416365065295156
2025-03-31,PSH.L,1,0,0,1,0.0124488932495124,-0.0471092702681661
2025-03-31,PSN.L,1,0,0,0,0.0127788961221489,0.0868652849634714
2025-03-31,PSON.L,1,0,0,0,0.016707281320823,-0.0176518571070118
2025-03-31,REL.L,0,0,1,0,-0.0001883146362697,0.0500903492978686
2025-03-31,RIO.L,0,0,0,0,0.0048208447643213,-0.0304154151749873
2025-03-31,RKT.L,0,0,0,1,0.0051375472763193,-0.0747174369755443
2025-03-31,RMV.L,0,0,1,0,-0.001109839891961,0.0762261994572492
2025-03-31,RR.L,0,0,0,0,0.0045304661408162,0.0070261092603145
2025-03-31,RTO.L,1,0,0,0,0.018792168773882,-0.014219744046715
2025-03-31,SBRY.L,0,1,0,0,0.0116316904054776,0.1343537087019786
2025-03-31,SDLF.L,0,0,1,0,-0.0042004837636146,0.0459931450745354
2025-03-31,SDR.L,0,0,0,1,0.0106536251201666,-0.0557791152933296
2025-03-31,SGE.L,1,0,0,0,0.0127575727401886,0.0252692035507802
2025-03-31,SGRO.L,0,0,0,0,0.0072150261132429,-0.0147654490313607
2025-03-31,SHEL.L,0,0,1,1,-0.0022269887460409,-0.1361062508786026
2025-03-31,SMIN.L,0,0,0,0,0.0035470155773786,-0.0346262587837268
2025-03-31,SMT.L,1,0,0,1,0.0136865814736997,-0.0462158235585458
2025-03-31,SPX.L,1,0,0,1,0.0152950027453043,-0.0491665686679894
2025-03-31,SSE.L,0,0,0,0,0.0045518783918814,0.0614806030125807
2025-03-31,STAN.L,0,0,0,1,0.0118416870684694,-0.0557261908563817
2025-03-31,STJ.L,1,0,0,0,0.0181742709801938,-0.0385480967600545
2025-03-31,SVT.L,0,1,0,0,0.0065799985437523,0.1023310995764192
2025-03-31,TSCO.L,1,1,0,0,0.0163062740637009,0.1155583043319963
2025-03-31,ULVR.L,0,0,0,0,0.0013856333176521,0.0323210685296615
2025-03-31,UU.L,0,1,0,0,0.0049536742145637,0.1179970417653115
2025-03-31,VOD.L,0,0,1,0,0.0001200520665652,0.0049382990091675
2025-03-31,WEIR.L,0,0,0,0,0.0042684089956714,-0.0309359502422988
