trial_number,XGB_N_ESTIMATORS,XGB_MAX_DEPTH,XGB_LEARNING_RATE,XGB_SUBSAMPLE,XGB_COLSAMPLE_BYTREE,XGB_REG_ALPHA,XGB_REG_LAMBDA,XGB_MIN_CHILD_WEIGHT,XGB_GAMMA,fold,train_start,train_end,val_start,val_end,RMSE,DirectionalAccuracy,SpearmanRankCorr_mean,TopKHitRate_mean,Months_evaluated
20,500,2,0.02621328803538685,0.8632018060142943,0.7031766510860622,1.319968092068358,4.268888800804863,13,0.5296505783560065,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.0642849965756698,0.4729005360333532,,0.19005847953216373,18
20,500,2,0.02621328803538685,0.8632018060142943,0.7031766510860622,1.319968092068358,4.268888800804863,13,0.5296505783560065,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09374100353110591,0.5710942071386775,,0.1735380116959064,18
20,500,2,0.02621328803538685,0.8632018060142943,0.7031766510860622,1.319968092068358,4.268888800804863,13,0.5296505783560065,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09353991118449186,0.54375,-0.08562758291531448,0.20833333333333334,18
20,500,2,0.02621328803538685,0.8632018060142943,0.7031766510860622,1.319968092068358,4.268888800804863,13,0.5296505783560065,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08524612876796396,0.4886621315192744,0.046474011183289345,0.2694444444444445,18
20,500,2,0.02621328803538685,0.8632018060142943,0.7031766510860622,1.319968092068358,4.268888800804863,13,0.5296505783560065,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07212863367717426,0.5278725824800911,-0.013452981839239509,0.26812865497076027,18
21,400,2,0.024953965381309135,0.8701254171489992,0.8532405829093072,0.6780595820974014,2.3968382984506436,16,0.8971102599525771,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.0642832214967942,0.4729005360333532,,0.19005847953216373,18
21,400,2,0.024953965381309135,0.8701254171489992,0.8532405829093072,0.6780595820974014,2.3968382984506436,16,0.8971102599525771,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09373971824914797,0.5710942071386775,,0.1735380116959064,18
21,400,2,0.024953965381309135,0.8701254171489992,0.8532405829093072,0.6780595820974014,2.3968382984506436,16,0.8971102599525771,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.092991272294094,0.5511363636363636,-0.08200362641883491,0.16111111111111112,18
21,400,2,0.024953965381309135,0.8701254171489992,0.8532405829093072,0.6780595820974014,2.3968382984506436,16,0.8971102599525771,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08540664958301673,0.4886621315192744,,0.21666666666666667,18
21,400,2,0.024953965381309135,0.8701254171489992,0.8532405829093072,0.6780595820974014,2.3968382984506436,16,0.8971102599525771,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07208746563229529,0.5278725824800911,-0.003886542625049368,0.2260233918128655,18
22,900,5,0.01579674954668221,0.6252419894985146,0.6646514856378455,1.7971083770541585,3.4257162386383597,5,0.1014715428660321,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06402427804638085,0.4729005360333532,0.003322723044098994,0.23684210526315785,18
22,900,5,0.01579674954668221,0.6252419894985146,0.6646514856378455,1.7971083770541585,3.4257162386383597,5,0.1014715428660321,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09297593370874567,0.5710942071386775,-0.010488534798098678,0.23567251461988306,18
22,900,5,0.01579674954668221,0.6252419894985146,0.6646514856378455,1.7971083770541585,3.4257162386383597,5,0.1014715428660321,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09591919321642187,0.5318181818181819,-0.06096708752651118,0.2416666666666667,18
22,900,5,0.01579674954668221,0.6252419894985146,0.6646514856378455,1.7971083770541585,3.4257162386383597,5,0.1014715428660321,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08505281363926166,0.48922902494331066,0.05052618933161526,0.2722222222222222,18
22,900,5,0.01579674954668221,0.6252419894985146,0.6646514856378455,1.7971083770541585,3.4257162386383597,5,0.1014715428660321,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07245427834684598,0.5295790671217292,0.00957267409623847,0.2596491228070175,18
23,700,2,0.006669649176310936,0.7646201368099759,0.8767580790770773,1.303922519005201,1.8970772378422391,16,0.23724908749680007,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06426259230976866,0.4729005360333532,-0.040893762213544696,0.17543859649122806,18
23,700,2,0.006669649176310936,0.7646201368099759,0.8767580790770773,1.303922519005201,1.8970772378422391,16,0.23724908749680007,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09336797208712413,0.5710942071386775,0.0068515222604240466,0.23815789473684212,18
23,700,2,0.006669649176310936,0.7646201368099759,0.8767580790770773,1.303922519005201,1.8970772378422391,16,0.23724908749680007,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09465268725374239,0.5409090909090909,-0.06269975707869233,0.24999999999999994,18
23,700,2,0.006669649176310936,0.7646201368099759,0.8767580790770773,1.303922519005201,1.8970772378422391,16,0.23724908749680007,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.0851006213152142,0.48696145124716556,0.04762492814454064,0.2833333333333333,18
23,700,2,0.006669649176310936,0.7646201368099759,0.8767580790770773,1.303922519005201,1.8970772378422391,16,0.23724908749680007,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07228137340096835,0.5278725824800911,-0.009908461520412137,0.2679824561403509,18
24,500,4,0.016013366997884686,0.8547670231482534,0.8630451569201374,1.1366172066709432,1.37469907131237,10,0.26520236768172545,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06424596627594129,0.4729005360333532,-0.03837315863894674,0.1725146198830409,18
24,500,4,0.016013366997884686,0.8547670231482534,0.8630451569201374,1.1366172066709432,1.37469907131237,10,0.26520236768172545,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.0933350695528967,0.5710942071386775,0.0031004643511860466,0.23230994152046783,18
24,500,4,0.016013366997884686,0.8547670231482534,0.8630451569201374,1.1366172066709432,1.37469907131237,10,0.26520236768172545,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09458558719380483,0.5443181818181818,-0.05131284670322081,0.2361111111111111,18
24,500,4,0.016013366997884686,0.8547670231482534,0.8630451569201374,1.1366172066709432,1.37469907131237,10,0.26520236768172545,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08510523664078108,0.4875283446712018,0.05053645528590457,0.275,18
24,500,4,0.016013366997884686,0.8547670231482534,0.8630451569201374,1.1366172066709432,1.37469907131237,10,0.26520236768172545,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07228520873096998,0.5278725824800911,-0.009621203181197762,0.2654970760233918,18
25,400,5,0.010112522253118327,0.8676139665531339,0.8524554503989051,1.5896226070832968,3.0105483724207684,14,0.4925176938188639,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06430026749697836,0.4729005360333532,,0.19005847953216373,18
25,400,5,0.010112522253118327,0.8676139665531339,0.8524554503989051,1.5896226070832968,3.0105483724207684,14,0.4925176938188639,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09374060673836447,0.5710942071386775,,0.1735380116959064,18
25,400,5,0.010112522253118327,0.8676139665531339,0.8524554503989051,1.5896226070832968,3.0105483724207684,14,0.4925176938188639,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09348999586558533,0.5448863636363637,-0.0776072055027623,0.2027777777777778,18
25,400,5,0.010112522253118327,0.8676139665531339,0.8524554503989051,1.5896226070832968,3.0105483724207684,14,0.4925176938188639,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08527248046393374,0.4880952380952381,0.057254117138190036,0.2805555555555556,18
25,400,5,0.010112522253118327,0.8676139665531339,0.8524554503989051,1.5896226070832968,3.0105483724207684,14,0.4925176938188639,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.0721143843140857,0.5284414106939704,-0.021551852484958195,0.2568713450292398,18
26,400,4,0.008269007184069022,0.6072947899294361,0.858188918362867,0.3542213588140979,4.761834337411657,20,0.9148643902204485,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06428159247945113,0.4729005360333532,,0.19005847953216373,18
26,400,4,0.008269007184069022,0.6072947899294361,0.858188918362867,0.3542213588140979,4.761834337411657,20,0.9148643902204485,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09373984438757751,0.5710942071386775,,0.1735380116959064,18
26,400,4,0.008269007184069022,0.6072947899294361,0.858188918362867,0.3542213588140979,4.761834337411657,20,0.9148643902204485,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09249534835791492,0.5647727272727273,-0.07192435724442157,0.16111111111111112,18
26,400,4,0.008269007184069022,0.6072947899294361,0.858188918362867,0.3542213588140979,4.761834337411657,20,0.9148643902204485,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08540390699108365,0.4886621315192744,0.042815527378872426,0.2333333333333334,18
26,400,4,0.008269007184069022,0.6072947899294361,0.858188918362867,0.3542213588140979,4.761834337411657,20,0.9148643902204485,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07208452667737637,0.5278725824800911,-0.017986351899181956,0.22032163742690059,18
27,500,2,0.02638409819070802,0.7284552444951943,0.9866619276174678,1.9272399541785057,4.41203782186944,9,0.38509772860192526,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06430138788248635,0.4729005360333532,,0.19005847953216373,18
27,500,2,0.02638409819070802,0.7284552444951943,0.9866619276174678,1.9272399541785057,4.41203782186944,9,0.38509772860192526,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09374079964457352,0.5710942071386775,,0.1735380116959064,18
27,500,2,0.02638409819070802,0.7284552444951943,0.9866619276174678,1.9272399541785057,4.41203782186944,9,0.38509772860192526,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09391446056702235,0.540340909090909,-0.07238322102998015,0.2305555555555555,18
27,500,2,0.02638409819070802,0.7284552444951943,0.9866619276174678,1.9272399541785057,4.41203782186944,9,0.38509772860192526,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08515880755794297,0.48639455782312924,0.0634482452683727,0.2833333333333334,18
27,500,2,0.02638409819070802,0.7284552444951943,0.9866619276174678,1.9272399541785057,4.41203782186944,9,0.38509772860192526,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07215203673936392,0.5290102389078498,-0.015873018412649136,0.26812865497076027,18
28,800,3,0.006774246523072677,0.7670403787375051,0.9744619096643123,1.392059593349946,3.28024468035746,6,0.6150072266991697,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06428729235735835,0.4729005360333532,,0.19005847953216373,18
28,800,3,0.006774246523072677,0.7670403787375051,0.9744619096643123,1.392059593349946,3.28024468035746,6,0.6150072266991697,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09374036040948214,0.5710942071386775,,0.1735380116959064,18
28,800,3,0.006774246523072677,0.7670403787375051,0.9744619096643123,1.392059593349946,3.28024468035746,6,0.6150072266991697,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09325252722001717,0.5528409090909091,-0.08823907448861375,0.2027777777777778,18
28,800,3,0.006774246523072677,0.7670403787375051,0.9744619096643123,1.392059593349946,3.28024468035746,6,0.6150072266991697,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08531599008464197,0.4886621315192744,0.0604749059007733,0.275,18
28,800,3,0.006774246523072677,0.7670403787375051,0.9744619096643123,1.392059593349946,3.28024468035746,6,0.6150072266991697,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07210156444211692,0.5278725824800911,-0.01793440157001115,0.2679824561403509,18
29,900,2,0.012656361513845587,0.8632119215783867,0.8963074471016818,1.394031481990536,3.809936335948437,10,0.29359184426449336,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06429206716706365,0.4729005360333532,,0.19005847953216373,18
29,900,2,0.012656361513845587,0.8632119215783867,0.8963074471016818,1.394031481990536,3.809936335948437,10,0.29359184426449336,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09360666722073067,0.5710942071386775,0.018597318733241653,0.21154970760233915,18
29,900,2,0.012656361513845587,0.8632119215783867,0.8963074471016818,1.394031481990536,3.809936335948437,10,0.29359184426449336,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09442419903886454,0.54375,-0.059472218363227775,0.2444444444444444,18
29,900,2,0.012656361513845587,0.8632119215783867,0.8963074471016818,1.394031481990536,3.809936335948437,10,0.29359184426449336,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08511027416078322,0.4875283446712018,0.05902461936073769,0.2833333333333334,18
29,900,2,0.012656361513845587,0.8632119215783867,0.8963074471016818,1.394031481990536,3.809936335948437,10,0.29359184426449336,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07221429390998074,0.5278725824800911,-0.012500750666186576,0.26827485380116955,18
30,800,5,0.023641956461579277,0.8739721657669415,0.8045369595443751,1.0030325893743992,4.193180715867101,15,0.7019668772577033,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06428624560586566,0.4729005360333532,,0.19005847953216373,18
30,800,5,0.023641956461579277,0.8739721657669415,0.8045369595443751,1.0030325893743992,4.193180715867101,15,0.7019668772577033,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09373989490575639,0.5710942071386775,,0.1735380116959064,18
30,800,5,0.023641956461579277,0.8739721657669415,0.8045369595443751,1.0030325893743992,4.193180715867101,15,0.7019668772577033,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09343536713903636,0.5511363636363636,-0.09624381577669866,0.2027777777777778,18
30,800,5,0.023641956461579277,0.8739721657669415,0.8045369595443751,1.0030325893743992,4.193180715867101,15,0.7019668772577033,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08536310153568029,0.4886621315192744,0.031448567059923396,0.25,18
30,800,5,0.023641956461579277,0.8739721657669415,0.8045369595443751,1.0030325893743992,4.193180715867101,15,0.7019668772577033,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.0721086131188989,0.5278725824800911,-0.0036743064145334237,0.2260233918128655,18
31,800,5,0.009161811629489541,0.7126748857919832,0.6375927759363476,1.156560281992348,1.1437690951869683,12,0.5426446347075766,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06427917123035867,0.4729005360333532,,0.19005847953216373,18
31,800,5,0.009161811629489541,0.7126748857919832,0.6375927759363476,1.156560281992348,1.1437690951869683,12,0.5426446347075766,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09373911316879117,0.5710942071386775,,0.1735380116959064,18
31,800,5,0.009161811629489541,0.7126748857919832,0.6375927759363476,1.156560281992348,1.1437690951869683,12,0.5426446347075766,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09340349207822297,0.5528409090909091,-0.07541248279412352,0.23888888888888887,18
31,800,5,0.009161811629489541,0.7126748857919832,0.6375927759363476,1.156560281992348,1.1437690951869683,12,0.5426446347075766,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.0852262379050984,0.4886621315192744,0.06388498355575005,0.27777777777777785,18
31,800,5,0.009161811629489541,0.7126748857919832,0.6375927759363476,1.156560281992348,1.1437690951869683,12,0.5426446347075766,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07212932920782443,0.5278725824800911,-0.0151438644389294,0.26812865497076027,18
32,500,4,0.0052808497595429995,0.6112044566247643,0.9290402242638633,0.7203812828225258,1.5082420506075391,13,0.7699935530986108,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06430999344538979,0.4729005360333532,,0.19005847953216373,18
32,500,4,0.0052808497595429995,0.6112044566247643,0.9290402242638633,0.7203812828225258,1.5082420506075391,13,0.7699935530986108,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09374172938996929,0.5710942071386775,,0.1735380116959064,18
32,500,4,0.0052808497595429995,0.6112044566247643,0.9290402242638633,0.7203812828225258,1.5082420506075391,13,0.7699935530986108,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09266613452121421,0.5596590909090909,-0.0807670903646735,0.16111111111111112,18
32,500,4,0.0052808497595429995,0.6112044566247643,0.9290402242638633,0.7203812828225258,1.5082420506075391,13,0.7699935530986108,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08538831673207949,0.4886621315192744,0.0484657105347863,0.2611111111111111,18
32,500,4,0.0052808497595429995,0.6112044566247643,0.9290402242638633,0.7203812828225258,1.5082420506075391,13,0.7699935530986108,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07208954446587966,0.5278725824800911,-0.010944687382772024,0.23450292397660816,18
33,400,4,0.005826171184808728,0.6155045163505823,0.8125418526272592,1.081270243220213,3.549719605992826,16,0.9758520794625346,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06428563068898667,0.4729005360333532,,0.19005847953216373,18
33,400,4,0.005826171184808728,0.6155045163505823,0.8125418526272592,1.081270243220213,3.549719605992826,16,0.9758520794625346,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09373986831849543,0.5710942071386775,,0.1735380116959064,18
33,400,4,0.005826171184808728,0.6155045163505823,0.8125418526272592,1.081270243220213,3.549719605992826,16,0.9758520794625346,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09224872828320581,0.5840909090909091,-0.05461771617606947,0.175,18
33,400,4,0.005826171184808728,0.6155045163505823,0.8125418526272592,1.081270243220213,3.549719605992826,16,0.9758520794625346,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08540874113585448,0.4886621315192744,,0.21666666666666667,18
33,400,4,0.005826171184808728,0.6155045163505823,0.8125418526272592,1.081270243220213,3.549719605992826,16,0.9758520794625346,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07208382674834762,0.5278725824800911,,0.21461988304093566,18
34,600,3,0.020784765837628522,0.6812496753786222,0.7755885682822544,0.15691276268453191,1.10140297366183,20,0.8359801205122058,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06430151554106778,0.4729005360333532,,0.19005847953216373,18
34,600,3,0.020784765837628522,0.6812496753786222,0.7755885682822544,0.15691276268453191,1.10140297366183,20,0.8359801205122058,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09374148112087963,0.5710942071386775,,0.1735380116959064,18
34,600,3,0.020784765837628522,0.6812496753786222,0.7755885682822544,0.15691276268453191,1.10140297366183,20,0.8359801205122058,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09316696972608211,0.5511363636363636,-0.08883427798294562,0.1638888888888889,18
34,600,3,0.020784765837628522,0.6812496753786222,0.7755885682822544,0.15691276268453191,1.10140297366183,20,0.8359801205122058,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08536021567641369,0.4886621315192744,0.04567521964422874,0.23611111111111116,18
34,600,3,0.020784765837628522,0.6812496753786222,0.7755885682822544,0.15691276268453191,1.10140297366183,20,0.8359801205122058,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07214026895904227,0.5278725824800911,-0.011086341385823815,0.23450292397660816,18
35,700,3,0.006820546846311143,0.6469311128013258,0.7000971592658382,1.098453329412241,3.8583836908002493,15,0.27993389694594284,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06428185215187855,0.4729005360333532,0.030865570486005738,0.1929824561403509,18
35,700,3,0.006820546846311143,0.6469311128013258,0.7000971592658382,1.098453329412241,3.8583836908002493,15,0.27993389694594284,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09354993185185038,0.5710942071386775,0.010851708465294145,0.2407894736842105,18
35,700,3,0.006820546846311143,0.6469311128013258,0.7000971592658382,1.098453329412241,3.8583836908002493,15,0.27993389694594284,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09435603918932323,0.5409090909090909,-0.07881670777413435,0.2277777777777778,18
35,700,3,0.006820546846311143,0.6469311128013258,0.7000971592658382,1.098453329412241,3.8583836908002493,15,0.27993389694594284,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08507235795933916,0.4875283446712018,0.06331285824594951,0.28611111111111115,18
35,700,3,0.006820546846311143,0.6469311128013258,0.7000971592658382,1.098453329412241,3.8583836908002493,15,0.27993389694594284,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.0722364430512138,0.5278725824800911,-0.009722733546951657,0.2652046783625731,18
36,400,2,0.028406421008370097,0.7040552674219865,0.7700652318239981,0.15918343708382893,4.891620750934275,7,0.7836296211490168,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06429774270581051,0.4729005360333532,,0.19005847953216373,18
36,400,2,0.028406421008370097,0.7040552674219865,0.7700652318239981,0.15918343708382893,4.891620750934275,7,0.7836296211490168,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09373961041297807,0.5710942071386775,,0.1735380116959064,18
36,400,2,0.028406421008370097,0.7040552674219865,0.7700652318239981,0.15918343708382893,4.891620750934275,7,0.7836296211490168,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09344112635204607,0.5511363636363636,-0.09603740467166101,0.2027777777777778,18
36,400,2,0.028406421008370097,0.7040552674219865,0.7700652318239981,0.15918343708382893,4.891620750934275,7,0.7836296211490168,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08534176651300455,0.4886621315192744,0.04571409838225091,0.23611111111111116,18
36,400,2,0.028406421008370097,0.7040552674219865,0.7700652318239981,0.15918343708382893,4.891620750934275,7,0.7836296211490168,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07211957877494711,0.5278725824800911,-0.016420884336956692,0.23157894736842102,18
37,400,2,0.02722406798076315,0.6999823683050865,0.7737425087025644,0.28312661589656696,4.760342624736984,7,0.7961073858470548,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06430782126432992,0.4729005360333532,,0.19005847953216373,18
37,400,2,0.02722406798076315,0.6999823683050865,0.7737425087025644,0.28312661589656696,4.760342624736984,7,0.7961073858470548,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.09373976366586183,0.5710942071386775,,0.1735380116959064,18
37,400,2,0.02722406798076315,0.6999823683050865,0.7737425087025644,0.28312661589656696,4.760342624736984,7,0.7961073858470548,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09321667755348362,0.5511363636363636,-0.08883427798294562,0.1638888888888889,18
37,400,2,0.02722406798076315,0.6999823683050865,0.7737425087025644,0.28312661589656696,4.760342624736984,7,0.7961073858470548,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08534930415480749,0.4886621315192744,0.0443738857655451,0.23611111111111116,18
37,400,2,0.02722406798076315,0.6999823683050865,0.7737425087025644,0.28312661589656696,4.760342624736984,7,0.7961073858470548,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07210139014088507,0.5278725824800911,-0.00943778044718918,0.23450292397660816,18
38,400,2,0.026808138700557677,0.8986482752722804,0.7874820875551369,0.343172275011563,4.925124343828467,7,0.7926421099078278,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06428028175949778,0.4729005360333532,,0.19005847953216373,18
38,400,2,0.026808138700557677,0.8986482752722804,0.7874820875551369,0.343172275011563,4.925124343828467,7,0.7926421099078278,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.0937394039294426,0.5710942071386775,,0.1735380116959064,18
38,400,2,0.026808138700557677,0.8986482752722804,0.7874820875551369,0.343172275011563,4.925124343828467,7,0.7926421099078278,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09313331830535615,0.5596590909090909,-0.09575651831817523,0.2027777777777778,18
38,400,2,0.026808138700557677,0.8986482752722804,0.7874820875551369,0.343172275011563,4.925124343828467,7,0.7926421099078278,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08535186779608062,0.4886621315192744,0.07008293087481918,0.23611111111111105,18
38,400,2,0.026808138700557677,0.8986482752722804,0.7874820875551369,0.343172275011563,4.925124343828467,7,0.7926421099078278,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.0721085972011378,0.5278725824800911,-0.0038517463609896124,0.2260233918128655,18
39,400,2,0.029038885939911573,0.8998087315924654,0.7693407352162309,0.20331586413439162,4.985845810026402,6,0.7728366533147124,1,2015-12-31,2017-05-31,2017-06-30,2018-11-30,0.06427585571760831,0.4729005360333532,,0.19005847953216373,18
39,400,2,0.029038885939911573,0.8998087315924654,0.7693407352162309,0.20331586413439162,4.985845810026402,6,0.7728366533147124,2,2015-12-31,2018-11-30,2018-12-31,2020-05-31,0.093739062394953,0.5710942071386775,,0.1735380116959064,18
39,400,2,0.029038885939911573,0.8998087315924654,0.7693407352162309,0.20331586413439162,4.985845810026402,6,0.7728366533147124,3,2015-12-31,2020-05-31,2020-06-30,2021-11-30,0.09333569678407336,0.5596590909090909,-0.08898077494842431,0.19166666666666668,18
39,400,2,0.029038885939911573,0.8998087315924654,0.7693407352162309,0.20331586413439162,4.985845810026402,6,0.7728366533147124,4,2015-12-31,2021-11-30,2021-12-31,2023-05-31,0.08533915759509413,0.4886621315192744,0.034961360895696396,0.25277777777777777,18
39,400,2,0.029038885939911573,0.8998087315924654,0.7693407352162309,0.20331586413439162,4.985845810026402,6,0.7728366533147124,5,2015-12-31,2023-05-31,2023-06-30,2024-11-30,0.07211579861403132,0.5278725824800911,-0.0038517463609896124,0.2260233918128655,18
