date,ticker,in_predicted_top,in_actual_top,in_predicted_bottom,in_actual_bottom,y_pred,y_true
2025-01-31,RMV.L,0,0,0,0,0.006705788,0.002390131029518
2025-01-31,RR.L,0,1,0,0,0.0068164673,0.2277228740051597
2025-01-31,RTO.L,1,0,0,0,0.0077397567,-0.002005976973868
2025-01-31,SBRY.L,1,0,0,0,0.010182083,0.0165095340537766
2025-01-31,SDLF.L,0,0,0,0,0.0047369804,-0.0086124347070101
2025-01-31,SDR.L,0,0,0,0,0.006150024,0.0423728564960148
2025-01-31,SGE.L,0,0,1,1,0.0014791442,-0.061572594066939
2025-01-31,SGRO.L,0,0,0,0,0.0068839127,-0.0183997263191191
2025-01-31,SHEL.L,0,0,1,0,0.0047369804,-0.0157657897964614
2025-01-31,SMIN.L,0,0,1,0,0.0047369804,-0.0251693666913866
2025-01-31,SMT.L,1,0,0,0,0.0073193423,-0.040073724397877
2025-01-31,SPX.L,0,0,1,1,0.0047369804,-0.1012971084516466
2025-01-31,SSE.L,1,0,0,1,0.008701435,-0.0634384899645668
2025-01-31,STAN.L,1,1,0,0,0.0095492415,0.1620879895266964
2025-01-31,STJ.L,1,0,0,0,0.007934085,0.0037952339229958
2025-01-31,SVT.L,1,0,0,0,0.0075910254,-0.0094973064916188
2025-01-31,TSCO.L,0,0,0,0,0.004794468,0.021493853538248
2025-01-31,ULVR.L,0,0,0,0,0.004766933,-0.031216971391888
2025-01-31,UU.L,0,0,0,0,0.0047369804,-0.0418377340040914
2025-01-31,VOD.L,0,0,1,0,0.0041144975,0.0218403557405684
2025-01-31,WEIR.L,1,0,0,0,0.007786066,0.001648686123981
2025-01-31,WTB.L,0,0,0,1,0.0069114035,-0.0494134649252311
2025-02-28,AAF.L,0,1,0,0,0.006038551,0.1612903260332086
2025-02-28,AAL.L,1,0,0,0,0.01671246,-0.0816855313930151
2025-02-28,ABF.L,0,0,0,0,0.0055114524,0.0079155400796908
2025-02-28,ADM.L,0,0,0,0,0.0048986524,-0.0086956137495202
2025-02-28,ALW.L,0,0,0,0,0.0052959407,-0.0793651455052542
2025-02-28,ANTO.L,0,0,1,0,0.0046693366,-0.0374963125170992
2025-02-28,AUTO.L,0,0,0,0,0.0047369804,-0.0404848166589849
2025-02-28,AV.L,0,0,0,0,0.0047369804,0.0198383971163249
2025-02-28,AZN.L,0,0,0,0,0.0047369804,-0.0596590714335376
2025-02-28,BA.L,0,1,0,0,0.0047369804,0.1087806321156505
2025-02-28,BAB.L,0,1,0,0,0.0047369804,0.0797912628482975
2025-02-28,BARC.L,0,0,1,0,0.0041610342,-0.0754898802931558
2025-02-28,BATS.L,0,1,0,0,0.0047369804,0.0309707245081505
2025-02-28,BBOX.L,0,0,0,0,0.0047369804,-0.0466969773302362
2025-02-28,BEZ.L,0,1,0,0,0.0047369804,0.0579099570908085
