date,ticker,y_next_1m,pred_return,pred_rank,actual_rank,rank_error,pred_topk,actual_topk,topk_hit,pred_minus_actual
2025-04-30,ANTO.L,0.0842008496956934,-0.017686622,91,26,65,False,False,False,-0.1018874716956934
2025-04-30,PSN.L,0.0293436783537597,-0.020512337,92,59,33,False,False,False,-0.0498560153537597
2025-05-31,BRBY.L,0.1420289855072463,0.040676937,1,4,3,True,True,True,-0.1013520485072463
2025-05-31,FRES.L,0.2381771605198761,0.01792649,2,1,1,True,True,True,-0.22025067051987612
2025-05-31,EDV.L,-0.0106572377184241,0.017886695,3,63,60,True,False,False,0.0285439327184241
2025-05-31,DCC.L,0.0198447455982404,0.0161841,4,39,35,True,False,False,-0.0036606455982403988
2025-05-31,SPX.L,0.041994671490767,0.015332916,5,23,18,True,False,False,-0.026661755490767
2025-05-31,DPLM.L,0.043107111736083,0.014183426,6,19,13,True,True,True,-0.028923685736082998
2025-05-31,RR.L,0.1170629699996488,0.012529517,7,6,1,True,True,True,-0.1045334529996488
2025-05-31,IHG.L,-0.0223686997868424,0.01064848,8,70,62,True,False,False,0.0330171797868424
2025-05-31,ENT.L,0.2003730826207712,0.009537257,9,3,6,True,True,True,-0.1908358256207712
2025-05-31,STAN.L,0.0423144033609228,0.009040616,10,22,12,True,False,False,-0.0332737873609228
2025-05-31,BA.L,-0.0078885647141966,0.008650444,11,59,48,True,False,False,0.0165390087141966
2025-05-31,AAL.L,-0.0059833389887488,0.0076271542,12,56,44,True,False,False,0.013610493188748799
2025-05-31,BNZL.L,-0.023568989661007,0.0076117604,13,71,58,True,False,False,0.031180750061007
2025-05-31,HIK.L,-0.0710280118861831,0.006918609,14,88,74,True,False,False,0.07794662088618311
2025-05-31,STJ.L,0.0623598239310803,0.0067883427,15,12,3,True,True,True,-0.0555714812310803
2025-05-31,SHEL.L,0.0424574727385254,0.0067139794,16,21,5,True,False,False,-0.035743493338525396
2025-05-31,AZN.L,-0.0559701244356576,0.006530459,17,85,68,True,False,False,0.0625005834356576
2025-05-31,CNA.L,0.0202084459475411,0.00637342,18,38,20,True,False,False,-0.013835025947541098
2025-05-31,ULVR.L,-0.059910781889682,0.0058987155,19,87,68,True,False,False,0.065809497389682
2025-05-31,CCH.L,-0.0150181253236665,0.0055469177,20,68,48,False,False,False,0.0205650430236665
2025-05-31,GSK.L,-0.0776376967443601,0.005371969,21,90,69,False,False,False,0.0830096657443601
2025-05-31,III.L,0.0118917029738074,0.0051402156,22,46,24,False,False,False,-0.0067514873738073996
2025-05-31,NWG.L,-0.0251619745322657,0.00456572,23,76,53,False,False,False,0.0297276945322657
2025-05-31,RIO.L,-0.0356656453957069,0.004499461,24,80,56,False,False,False,0.040165106395706904
2025-05-31,FCIT.L,0.0240296146959628,0.0044629592,25,34,9,False,False,False,-0.0195666554959628
2025-05-31,HLN.L,-0.0954337035583067,0.004287118,26,93,67,False,False,False,0.09972082155830671
2025-05-31,RKT.L,-0.0153020452497927,0.004260426,27,69,42,False,False,False,0.019562471249792702
2025-05-31,AAF.L,0.0211187274299391,0.004253895,28,37,9,False,False,False,-0.016864832429939098
2025-05-31,PSON.L,-0.0802574111401031,0.004242823,29,91,62,False,False,False,0.0845002341401031
2025-05-31,WEIR.L,0.0263808254951538,0.003939413,30,31,1,False,False,False,-0.0224414124951538
2025-05-31,CCEP.L,-0.0146842808618636,0.0037669688,31,67,36,False,False,False,0.0184512496618636
2025-05-31,BKG.L,-0.0853080568720378,0.0036169572,32,92,60,False,False,False,0.0889250140720378
2025-05-31,BAB.L,0.2264957565940071,0.0032557477,33,2,31,False,True,False,-0.2232400088940071
2025-05-31,HSX.L,-0.0047581263197926,0.003085057,34,53,19,False,False,False,0.0078431833197926
2025-05-31,BATS.L,0.0388696781647452,0.0030799394,35,25,10,False,False,False,-0.0357897387647452
2025-05-31,NXT.L,-0.0330352228280087,0.0030188824,36,78,42,False,False,False,0.0360541052280087
2025-05-31,ADM.L,-0.0238805924449747,0.0029109805,37,72,35,False,False,False,0.0267915729449747
2025-05-31,SGE.L,0.0258408874601274,0.0028655897,38,33,5,False,False,False,-0.0229752977601274
2025-05-31,SMIN.L,0.0427113043791715,0.00271553,39,20,19,False,False,False,-0.0399957743791715
2025-05-31,ANTO.L,0.0220276649323734,0.0026426683,40,36,4,False,False,False,-0.019384996632373398
2025-05-31,ALW.L,0.0268908195851422,0.0024742775,41,30,11,False,False,False,-0.024416542085142198
2025-05-31,HLMA.L,0.1011699926550935,0.0024543107,42,8,34,False,True,False,-0.09871568195509349
2025-05-31,LGEN.L,0.0237234484864192,0.0024475018,43,35,8,False,False,False,-0.0212759466864192
2025-05-31,MRO.L,0.1339456616737475,0.0023949381,44,5,39,False,True,False,-0.1315507235737475
2025-05-31,CRDA.L,-0.0469360765453964,0.0023166463,45,82,37,False,False,False,0.049252722845396404
2025-05-31,LLOY.L,-0.0064767001980491,0.0022989796,46,58,12,False,False,False,0.0087756797980491
2025-05-31,CTEC.L,-0.0048308578416458,0.0022369067,47,54,7,False,False,False,0.0070677645416458
2025-05-31,KGF.L,0.0475502831977403,0.0020721662,48,18,30,False,True,False,-0.0454781169977403
2025-05-31,BARC.L,0.0299236621015781,0.0019561285,49,29,20,False,False,False,-0.0279675336015781
